ID,型号,价格,能源类型,车辆级别,驱动方式,马力(Ps),电池容量(kWh),百公里能耗,续航里程
5563,捷途旅行者 2023款 2.0TD 四驱 穿越PRO,16.99万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
5563,捷途旅行者 2023款 2.0TD 四驱 穿越PRO+,17.99万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
5563,捷途旅行者 2023款 2.0TD 四驱 征服,17.49万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
5563,捷途旅行者 2023款 2.0TD 四驱 征服PRO,18.49万,汽油,紧凑型SUV,N/A,N/A,N/A,N/A,N/A
5565,斯威大虎 2022款 1.5L 手动标准型 5座,5.99万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
5565,斯威大虎 2022款 1.5L 手动标准型 7座,5.99万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
5565,斯威大虎 2022款 1.5L 手动舒适型 5座,6.49万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
5565,斯威大虎 2022款 1.5L 手动舒适型 7座,6.49万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
5565,斯威大虎 2022款 1.5L 手动精英型 5座,6.69万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
5565,斯威大虎 2022款 1.5L 手动精英型 7座,6.69万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
5565,斯威大虎 2022款 1.5L 手动豪华型 5座,7.19万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
5565,斯威大虎 2022款 1.5L 手动豪华型 7座,7.19万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
5565,斯威大虎 2022款 1.5L 手动尊贵型 5座,7.89万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
5565,斯威大虎 2022款 1.5L 手动尊贵型 7座,7.89万,汽油,中型SUV,前驱,N/A,N/A,N/A,N/A
5567,星途追风C-DM 2024款 C-DM 1.5TCI 105KM优享版,13.98万,插电式混合动力,紧凑型SUV,前驱,170Ps,19.27,N/A,N/A
5567,星途追风C-DM 2024款 C-DM 1.5TCI 105KM奢享版,14.98万,插电式混合动力,紧凑型SUV,前驱,170Ps,19.27,N/A,N/A
5567,星途追风C-DM 2024款 C-DM 1.5TCI 105KM陆冠版,19.58万,插电式混合动力,紧凑型SUV,前驱,170Ps,19.27,N/A,N/A
5579,海豹 2025款 510智航版,17.58万,纯电动,中型车,后置后驱,231Ps,61.44,N/A,510km
5579,海豹 2025款 650智航版,18.98万,纯电动,中型车,后置后驱,313Ps,80.64,N/A,650km
5579,海豹 2025款 改款 650智驾版,21.68万,纯电动,中型车,后置后驱,313Ps,80.64,N/A,650km
5579,海豹 2025款 改款 600四驱智驾版,23.98万,纯电动,中型车,双电机四驱,530Ps,80.64,N/A,600km
5579,海豹 2025款 510标准版,17.58万,纯电动,中型车,后置后驱,231Ps,61.44,N/A,510km
5579,海豹 2025款 650长续航版,18.98万,纯电动,中型车,后置后驱,313Ps,80.64,N/A,650km
5579,海豹 2025款 650智驾版,21.68万,纯电动,中型车,后置后驱,313Ps,80.64,N/A,650km
5579,海豹 2025款 600四驱智驾版,23.98万,纯电动,中型车,双电机四驱,530Ps,80.64,N/A,600km
5580,富康ES600 2023款 换电版,16.38万,纯电动,紧凑型车,前驱,150Ps,50.95,N/A,N/A
5580,富康ES600 2022款 畅行版,15.38万,纯电动,紧凑型车,前驱,150Ps,53.59,N/A,N/A
5580,富康ES600 2022款 智行版,15.38万,纯电动,紧凑型车,前驱,150Ps,53.59,N/A,N/A
5580,富康ES600 2022款 T3定制版,15.38万,纯电动,紧凑型车,前驱,150Ps,53.59,N/A,N/A
5787,家宝 2023款 轻享版,3.98万,纯电动,微型车,后置后驱,34Ps,10.88,N/A,122km
5787,家宝 2023款 添喜版,4.69万,纯电动,微型车,后置后驱,34Ps,10.88,N/A,122km
5787,家宝 2023款 舒享版,4.78万,纯电动,微型车,后置后驱,34Ps,15.12,N/A,172km
5787,家宝 2023款 悦享版,4.98万,纯电动,微型车,后置后驱,41Ps,17.28,N/A,205km
5787,家宝 2023款 添乐版,5.39万,纯电动,微型车,后置后驱,34Ps,15.12,N/A,172km
5787,家宝 2023款 添福版,5.69万,纯电动,微型车,后置后驱,34Ps,15.12,N/A,172km
5788,元宝 2023款 120km 心动版,2.97万,纯电动,微型车,后置后驱,27Ps,9.6,N/A,120km
5788,元宝 2023款 120km 轻松版,3.58万,纯电动,微型车,后置后驱,27Ps,9.6,N/A,120km
5788,元宝 2023款 170km 舒适版,4.28万,纯电动,微型车,后置后驱,27Ps,13.6,N/A,170km
5788,元宝 2023款 220km 超越版,4.58万,纯电动,微型车,后置后驱,34Ps,17.28,N/A,220km
5788,元宝 2023款 120km 精英版,3.98万,纯电动,微型车,后置后驱,27Ps,9.6,N/A,120km
5788,元宝 2023款 170km 领先版,4.58万,纯电动,微型车,后置后驱,27Ps,13.6,N/A,170km
5788,元宝 2023款 220km 尊贵版,4.88万,纯电动,微型车,后置后驱,34Ps,17.28,N/A,220km
5788,元宝 2022款 120km 乐萌版,4.19万,纯电动,微型车,后置后驱,27Ps,9.6,N/A,120km
5788,元宝 2022款 120km 宝萌版,4.59万,纯电动,微型车,后置后驱,27Ps,9.6,N/A,120km
5788,元宝 2022款 170km 悦萌版,4.89万,纯电动,微型车,后置后驱,27Ps,13.6,N/A,170km
5788,元宝 2022款 170km 智萌版,5.19万,纯电动,微型车,后置后驱,27Ps,13.6,N/A,170km
5802,风行雷霆 2024款 410 实力版,9.98万,纯电动,紧凑型SUV,前驱,163Ps,49.27,N/A,410km
5802,风行雷霆 2024款 410 实力版Plus,10.98万,纯电动,紧凑型SUV,前驱,163Ps,49.27,N/A,410km
5802,风行雷霆 2024款 410+,13.49万,纯电动,紧凑型SUV,前驱,163Ps,49.27,N/A,410km
5802,风行雷霆 2024款 410 公务版,16.49万,纯电动,紧凑型SUV,前驱,163Ps,49.27,N/A,410km
5802,风行雷霆 2023款 430 Elite,13.99万,纯电动,紧凑型SUV,前驱,204Ps,57.8,N/A,430km
5802,风行雷霆 2023款 430 Pro,14.99万,纯电动,紧凑型SUV,前驱,204Ps,57.8,N/A,430km
5802,风行雷霆 2023款 430 Pro+,15.99万,纯电动,紧凑型SUV,前驱,204Ps,57.8,N/A,430km
5802,风行雷霆 2023款 630 Pro,18.99万,纯电动,紧凑型SUV,前驱,204Ps,85.9,N/A,630km
5802,风行雷霆 2023款 630 Pro+,21.49万,纯电动,紧凑型SUV,前驱,204Ps,85.9,N/A,630km
5802,风行雷霆 2023款 630 Ultra,22.99万,纯电动,紧凑型SUV,前驱,204Ps,85.9,N/A,630km
5813,奔驰EQE 2025款 EQE 500 4MATIC 先锋版,47.8万,纯电动,中大型车,双电机四驱,408Ps,96.1,N/A,681km
5813,奔驰EQE 2025款 EQE 500 4MATIC 豪华版,49.6万,纯电动,中大型车,双电机四驱,408Ps,96.1,N/A,681km
5813,奔驰EQE 2025款 EQE 500 4MATIC 旗舰版,62.7万,纯电动,中大型车,双电机四驱,408Ps,96.1,N/A,681km
5813,奔驰EQE 2022款 EQE 350 先锋版,47.8万,纯电动,中大型车,后置后驱,292Ps,96.1,N/A,752km
5813,奔驰EQE 2022款 EQE 350 豪华版,49.6万,纯电动,中大型车,后置后驱,292Ps,96.1,N/A,717km
5813,奔驰EQE 2022款 EQE 350 先型特别版,53.43万,纯电动,中大型车,后置后驱,292Ps,96.1,N/A,717km
5817,吉利几何E萤火虫 2024款 301KM 龙腾版,5.98万,纯电动,小型SUV,前驱,82Ps,29.67,N/A,301km
5817,吉利几何E萤火虫 2024款 301KM 流光,6.98万,纯电动,小型SUV,前驱,82Ps,29.67,N/A,301km
5817,吉利几何E萤火虫 2024款 301KM 星光,7.68万,纯电动,小型SUV,前驱,82Ps,29.67,N/A,301km
5817,吉利几何E萤火虫 2024款 401KM 星光,8.48万,纯电动,小型SUV,前驱,82Ps,39.3,N/A,401km
5817,吉利几何E萤火虫 2024款 401KM 萤光,8.98万,纯电动,小型SUV,前驱,82Ps,39.3,N/A,401km
5818,荣威iMAX8 EV 2022款 白银版,25.98万,纯电动,中大型MPV,前驱,245Ps,90,N/A,570km
5818,荣威iMAX8 EV 2022款 黄金版,28.98万,纯电动,中大型MPV,前驱,245Ps,90,N/A,550km
5818,荣威iMAX8 EV 2022款 头等舱铂金版,30.98万,纯电动,中大型MPV,前驱,245Ps,90,N/A,550km
5818,荣威iMAX8 EV 2022款 头等舱钛金版,33.98万,纯电动,中大型MPV,前驱,245Ps,90,N/A,550km
5818,荣威iMAX8 EV 2022款 头等舱钻石版,35.98万,纯电动,中大型MPV,前驱,245Ps,90,N/A,550km
5819,蔚来ES7 2024款 75kWh,43.8万,纯电动,中大型SUV,双电机四驱,653Ps,75,N/A,485km
5819,蔚来ES7 2024款 100kWh,49.6万,纯电动,中大型SUV,双电机四驱,653Ps,100,N/A,620km
5819,蔚来ES7 2024款 100kWh 签名版,51.8万,纯电动,中大型SUV,双电机四驱,653Ps,100,N/A,620km
5820,问界M7 2024款 Pro五座后驱智驾版,24.98万,增程式,中大型SUV,后置后驱,272Ps,38.5,N/A,230km
5820,问界M7 2024款 Pro五座四驱智驾版,26.98万,增程式,中大型SUV,双电机四驱,449Ps,38.5,N/A,200km
5820,问界M7 2024款 Pro六座后驱智驾版,26.98万,增程式,中大型SUV,后置后驱,272Ps,38.5,N/A,230km
5820,问界M7 2024款 Pro六座四驱智驾版,28.98万,增程式,中大型SUV,双电机四驱,449Ps,38.5,N/A,200km
5820,问界M7 2024款 Ultra五座后驱智驾版,28.98万,增程式,中大型SUV,后置后驱,272Ps,42,N/A,240km
5820,问界M7 2024款 Ultra五座四驱智驾版,30.98万,增程式,中大型SUV,双电机四驱,449Ps,42,N/A,210km
5820,问界M7 2024款 Ultra六座后驱智驾版,30.98万,增程式,中大型SUV,后置后驱,272Ps,42,N/A,240km
5820,问界M7 2024款 Ultra六座四驱智驾版,32.98万,增程式,中大型SUV,双电机四驱,449Ps,42,N/A,210km
5827,五菱佳辰 2023款 2.0L DHT旗舰型,11.58万,油电混合,紧凑型MPV,前驱,177Ps,1.8,N/A,N/A
5827,五菱佳辰 2022款 1.5L 手动乐享精英型,6.88万,汽油,紧凑型MPV,前驱,N/A,N/A,N/A,N/A
5827,五菱佳辰 2022款 1.5L 手动轻享舒适型,7.58万,汽油,紧凑型MPV,前驱,N/A,N/A,N/A,N/A
5827,五菱佳辰 2022款 1.5L 手动畅享舒适型,7.68万,汽油,紧凑型MPV,前驱,N/A,N/A,N/A,N/A
5827,五菱佳辰 2022款 1.5T 手动轻享活力型,8.08万,汽油,紧凑型MPV,前驱,N/A,N/A,N/A,N/A
5827,五菱佳辰 2022款 1.5T 手动舒享活力型,8.18万,汽油,紧凑型MPV,前驱,N/A,N/A,N/A,N/A
5827,五菱佳辰 2022款 1.5T CVT智享豪华型,9.18万,汽油,紧凑型MPV,前驱,N/A,N/A,N/A,N/A
5827,五菱佳辰 2022款 1.5T CVT尊享旗舰型,9.98万,汽油,紧凑型MPV,前驱,N/A,N/A,N/A,N/A
5828,MG4 EV 2023款 出海冠军版,13.98万,纯电动,紧凑型车,后置后驱,170Ps,49,N/A,415km
5828,MG4 EV 2023款 出海冠军版行政版,17.98万,纯电动,紧凑型车,后置后驱,170Ps,49,N/A,415km
5828,MG4 EV 2023款 425km行政版,17.98万,纯电动,紧凑型车,后置后驱,170Ps,51,N/A,425km
5828,MG4 EV 2022款 520km旗舰版,16.38万,纯电动,紧凑型车,后置后驱,204Ps,64,N/A,520km
5828,MG4 EV 2022款 四驱性能版,18.68万,纯电动,紧凑型车,双电机四驱,428Ps,64,N/A,460km
5830,坦克500 Hi4-T 2024款 2.0T Hi4-T,33.5万,插电式混合动力,中大型SUV,N/A,163Ps,37.1,N/A,N/A
5830,坦克500 Hi4-T 2024款 2.0T Hi4-T 黑武士,34.5万,插电式混合动力,中大型SUV,N/A,163Ps,37.1,N/A,N/A
5831,思皓X6 2023款 1.5T DCT青春版,10.69万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
5831,思皓X6 2023款 1.5T DCT运动版,11.29万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
5831,思皓X6 2023款 1.5T DCT奋斗版,11.69万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
5831,思皓X6 2023款 1.5T DCT梦想版,11.89万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
5831,思皓X6 2022款 1.5T 手动先锋版,7.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
5831,思皓X6 2022款 1.5T DCT先锋版,8.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
5831,思皓X6 2022款 1.5T DCT智驾版,9.99万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
5831,思皓X6 2022款 1.5T DCT音智版,10.79万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
5831,思皓X6 2022款 1.5T DCT潮FUN版,11.49万,汽油,紧凑型SUV,前驱,N/A,N/A,N/A,N/A
5832,Polestar 4 2024款 单电机标准续航PLUS 双星互联版,33.99万,纯电动,中型SUV,后置后驱,272Ps,86,N/A,668km
5832,Polestar 4 2024款 双电机长续航PLUS 双星互联版,39.99万,纯电动,中型SUV,双电机四驱,544Ps,100,N/A,682km
5842,腾势D9 EV 2025款 智驾版 620 两驱豪华型,34.98万,纯电动,中大型MPV,前驱,313Ps,103.36,N/A,620km
5842,腾势D9 EV 2025款 智驾版 600 四驱尊贵型,40.98万,纯电动,中大型MPV,双电机四驱,374Ps,103.36,N/A,600km
5842,腾势D9 EV 2025款 智驾版 600 四驱旗舰型,46.98万,纯电动,中大型MPV,双电机四驱,374Ps,103.36,N/A,600km
5842,腾势D9 EV 2024款 620 两驱尊享型,37.98万,纯电动,中大型MPV,前驱,313Ps,103.36,N/A,620km
5842,腾势D9 EV 2024款 600 四驱尊贵型,40.98万,纯电动,中大型MPV,双电机四驱,374Ps,103.36,N/A,600km
5842,腾势D9 EV 2024款 600 四驱旗舰型,46.98万,纯电动,中大型MPV,双电机四驱,374Ps,103.36,N/A,600km
5843,腾势D9 DM 2025款 智驾版 1100 豪华型,33.98万,插电式混合动力,中大型MPV,前驱,272Ps,40,N/A,200km
5843,腾势D9 DM 2025款 智驾版 1020 四驱尊享型,35.98万,插电式混合动力,中大型MPV,N/A,333Ps,40,N/A,190km
5843,腾势D9 DM 2025款 智驾版 1020 四驱尊贵型,38.98万,插电式混合动力,中大型MPV,N/A,333Ps,40,N/A,190km
5843,腾势D9 DM 2025款 智驾版 1020 四驱尊荣型,40.98万,插电式混合动力,中大型MPV,N/A,333Ps,40,N/A,190km
5843,腾势D9 DM 2025款 智驾版 1020 四驱旗舰型,44.98万,插电式混合动力,中大型MPV,N/A,333Ps,40,N/A,190km
5843,腾势D9 DM 2024款 970 豪华型,33.98万,插电式混合动力,中大型MPV,前驱,231Ps,20,N/A,103km
5843,腾势D9 DM 2024款 1050 尊享型,35.98万,插电式混合动力,中大型MPV,前驱,231Ps,40,N/A,200km
5843,腾势D9 DM 2024款 980 四驱尊贵型,38.98万,插电式混合动力,中大型MPV,N/A,292Ps,40,N/A,190km
5843,腾势D9 DM 2024款 980 四驱尊荣型,40.98万,插电式混合动力,中大型MPV,N/A,292Ps,40,N/A,190km
5843,腾势D9 DM 2024款 980 四驱旗舰型,44.98万,插电式混合动力,中大型MPV,N/A,292Ps,40,N/A,190km
5843,腾势D9 DM 2024款 PIONEER 四座创领版,60.06万,插电式混合动力,中大型MPV,N/A,292Ps,40,N/A,185km
5845,理想L6 2024款 Pro版,24.98万,增程式,中大型SUV,双电机四驱,408Ps,36.8,N/A,212km
5845,理想L6 2024款 Max版,27.98万,增程式,中大型SUV,双电机四驱,408Ps,36.8,N/A,212km
5847,护卫舰07 2024款 荣耀版 DM-i 100KM 精英型,17.98万,插电式混合动力,中型SUV,前驱,197Ps,18.3,N/A,N/A
5847,护卫舰07 2024款 荣耀版 DM-i 100KM 豪华型,18.98万,插电式混合动力,中型SUV,前驱,197Ps,18.3,N/A,N/A
5847,护卫舰07 2024款 荣耀版 DM-i 100KM 尊贵型,20.28万,插电式混合动力,中型SUV,前驱,197Ps,18.3,N/A,N/A
5847,护卫舰07 2024款 荣耀版 DM-i 205KM 旗舰型,22.98万,插电式混合动力,中型SUV,前驱,197Ps,36.8,N/A,N/A
5847,护卫舰07 2024款 荣耀版 DM-p 175KM 四驱旗舰型,25.98万,插电式混合动力,中型SUV,N/A,401Ps,36.8,N/A,N/A
5847,护卫舰07 2023款 DM-i 100KM 豪华型,20.28万,插电式混合动力,中型SUV,前驱,197Ps,18.3,N/A,N/A
5847,护卫舰07 2023款 DM-i 100KM 尊贵型,21.58万,插电式混合动力,中型SUV,前驱,197Ps,18.3,N/A,N/A
5847,护卫舰07 2023款 DM-i 100KM 旗舰型,22.88万,插电式混合动力,中型SUV,前驱,197Ps,18.3,N/A,N/A
5847,护卫舰07 2023款 DM-i 205KM 尊贵型,24.58万,插电式混合动力,中型SUV,前驱,197Ps,36.8,N/A,N/A
5847,护卫舰07 2023款 DM-i 205KM 旗舰型,25.98万,插电式混合动力,中型SUV,前驱,197Ps,36.8,N/A,N/A
5847,护卫舰07 2023款 DM-p 175KM 四驱旗舰型,28.98万,插电式混合动力,中型SUV,N/A,401Ps,36.8,N/A,N/A
5850,骏行 2022款 基本型,15.98万,纯电动,紧凑型车,前驱,163Ps,54.3,N/A,N/A
5852,艾瑞泽8 2025款 1.6TGDI DCT卓越版,9.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
5852,艾瑞泽8 2025款 1.6TGDI DCT尚,11.29万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
5852,艾瑞泽8 2025款 1.6TGDI DCT智,12.29万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
5852,艾瑞泽8 2025款 1.6TGDI DCT睿,12.89万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
5852,艾瑞泽8 2025款 2.0T DCT驰,12.99万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
5852,艾瑞泽8 2025款 2.0T DCT劲,13.79万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
5852,艾瑞泽8 2025款 2.0T AT御+,14.89万,汽油,紧凑型车,前驱,N/A,N/A,N/A,N/A
5857,长安欧尚Z6 iDD新能源 2023款 智电iDD 150KM旗舰型,15.58万,插电式混合动力,紧凑型SUV,前驱,150Ps,28.4,N/A,N/A
5857,长安欧尚Z6 iDD新能源 2023款 智电iDD 150KM旗舰PLUS,16.58万,插电式混合动力,紧凑型SUV,前驱,150Ps,28.4,N/A,N/A
5857,长安欧尚Z6 iDD新能源 2023款 智电iDD 150KM旗舰PLUS智慧泊车版,17.58万,插电式混合动力,紧凑型SUV,前驱,150Ps,28.4,N/A,N/A
5858,格瑞维亚 2024款 智能电混双擎 2.5L 两驱舒适版,29.98万,油电混合,中大型MPV,前驱,182Ps,N/A,N/A,N/A
5858,格瑞维亚 2024款 智能电混双擎 2.5L 两驱豪华版,31.98万,油电混合,中大型MPV,前驱,182Ps,N/A,N/A,N/A
5858,格瑞维亚 2024款 智能电混双擎 2.5L 两驱尊贵PLUS版,35.38万,油电混合,中大型MPV,前驱,182Ps,N/A,N/A,N/A
5858,格瑞维亚 2024款 智能电混双擎 2.5L 四驱尊贵PLUS版,36.38万,油电混合,中大型MPV,N/A,237Ps,N/A,N/A,N/A
5858,格瑞维亚 2024款 智能电混双擎 2.5L 两驱尊爵ULTRA版,36.98万,油电混合,中大型MPV,前驱,182Ps,N/A,N/A,N/A
5858,格瑞维亚 2024款 智能电混双擎 2.5L 两驱旗舰ULTRA版,41.68万,油电混合,中大型MPV,前驱,182Ps,N/A,N/A,N/A
5858,格瑞维亚 2024款 智能电混双擎 2.5L 两驱尊贵福祉版PLUS,38.98万,油电混合,中大型MPV,前驱,182Ps,N/A,N/A,N/A
5858,格瑞维亚 2023款 智能电混双擎 2.5L 舒适版,31.58万,油电混合,中大型MPV,前驱,182Ps,N/A,N/A,N/A
5858,格瑞维亚 2023款 智能电混双擎 2.5L 豪华版,32.98万,油电混合,中大型MPV,前驱,182Ps,N/A,N/A,N/A
5858,格瑞维亚 2023款 智能电混双擎 2.5L 尊贵PLUS,35.68万,油电混合,中大型MPV,前驱,182Ps,N/A,N/A,N/A
5858,格瑞维亚 2023款 智能电混双擎 2.5L 尊爵VIP,39.08万,油电混合,中大型MPV,前驱,182Ps,N/A,N/A,N/A
5858,格瑞维亚 2023款 智能电混双擎 2.5L 旗舰VIP,41.58万,油电混合,中大型MPV,前驱,182Ps,N/A,N/A,N/A
5858,格瑞维亚 2023款 智能电混双擎 2.5L 尊贵福祉版PLUS,39.28万,油电混合,中大型MPV,前驱,182Ps,N/A,N/A,N/A
5859,长安Lumin 2025款 210km 清香版,4.49万,纯电动,微型车,前驱,41Ps,17.65,N/A,210km
5859,长安Lumin 2025款 205km 清香版,4.69万,纯电动,微型车,前驱,48Ps,17.65,N/A,205km
5859,长安Lumin 2024款 130km 清悦款,3.79万,纯电动,微型车,前驱,41Ps,13.41,N/A,130km
5859,长安Lumin 2024款 205km 橙风版,5.89万,纯电动,微型车,前驱,48Ps,17.65,N/A,205km
5859,长安Lumin 2024款 205km 启航版,5.89万,纯电动,微型车,前驱,48Ps,17.65,N/A,205km
5859,长安Lumin 2024款 301km 橙风版,6.59万,纯电动,微型车,前驱,48Ps,28.08,N/A,301km
5859,长安Lumin 2024款 301km 启航版,6.59万,纯电动,微型车,前驱,48Ps,28.08,N/A,301km
5859,长安Lumin 2023款 205km 香沁款,5.49万,纯电动,微型车,前驱,48Ps,17.65,N/A,205km
5859,长安Lumin 2023款 301km 蜜沁款,6.19万,纯电动,微型车,前驱,48Ps,28.08,N/A,301km
5859,长安Lumin 2022款 155km 清甜款,4.99万,纯电动,微型车,前驱,41Ps,12.92,N/A,155km
5859,长安Lumin 2022款 210km 香甜款,5.49万,纯电动,微型车,前驱,41Ps,17.65,N/A,210km
5859,长安Lumin 2022款 301KM 蜜甜款,6.99万,纯电动,微型车,前驱,48Ps,27.99,N/A,301km
5860,一汽丰田bZ4X 2022款 精英JOY版,19.98万,纯电动,中型SUV,前驱,204Ps,50.3,N/A,400km
5860,一汽丰田bZ4X 2022款 长续航JOY版,22.98万,纯电动,中型SUV,前驱,204Ps,66.7,N/A,615km
5860,一汽丰田bZ4X 2022款 长续航PRO版,24.98万,纯电动,中型SUV,前驱,204Ps,66.7,N/A,615km
5860,一汽丰田bZ4X 2022款 四驱高性能PRO版,26.88万,纯电动,中型SUV,双电机四驱,218Ps,66.7,N/A,560km
5860,一汽丰田bZ4X 2022款 四驱高性能Premium版,28.48万,纯电动,中型SUV,双电机四驱,218Ps,66.7,N/A,500km
5871,创维HT-i 2025款 尊耀版,22.98万,插电式混合动力,中型SUV,前驱,176Ps,21.68,N/A,N/A
5871,创维HT-i 2025款 才驰版,25.98万,插电式混合动力,中型SUV,前驱,176Ps,21.68,N/A,N/A
5871,创维HT-i 2025款 智擎版 星月版,8.98万,插电式混合动力,中型SUV,前驱,218Ps,15.21,N/A,90km
5871,创维HT-i 2025款 智擎版 星云版,11.98万,插电式混合动力,中型SUV,前驱,218Ps,15.21,N/A,90km
5871,创维HT-i 2025款 智擎版 星辰版,13.18万,插电式混合动力,中型SUV,前驱,218Ps,15.21,N/A,90km
5871,创维HT-i 2025款 智擎版 超航版,14.58万,插电式混合动力,中型SUV,前驱,218Ps,32.76,N/A,200km
5871,创维HT-i 2025款 智擎版 超越版,15.58万,插电式混合动力,中型SUV,前驱,218Ps,32.76,N/A,200km
5871,创维HT-i 2024款 奋斗版,12.58万,插电式混合动力,中型SUV,前驱,176Ps,21.68,N/A,N/A
5871,创维HT-i 2024款 奋斗版PLUS,13.58万,插电式混合动力,中型SUV,前驱,176Ps,32.76,N/A,N/A
5871,创维HT-i 2024款 荣耀版,13.98万,插电式混合动力,中型SUV,前驱,176Ps,21.68,N/A,N/A
5871,创维HT-i 2024款 惠耀版,21.98万,插电式混合动力,中型SUV,前驱,176Ps,21.68,N/A,N/A
5871,创维HT-i 2024款 尊耀版,22.98万,插电式混合动力,中型SUV,前驱,176Ps,21.68,N/A,N/A
5871,创维HT-i 2024款 冠军版,23.88万,插电式混合动力,中型SUV,前驱,176Ps,21.68,N/A,N/A
5871,创维HT-i 2024款 创业版,23.98万,插电式混合动力,中型SUV,前驱,176Ps,21.68,N/A,N/A
5871,创维HT-i 2024款 泰道版,25.98万,插电式混合动力,中型SUV,前驱,176Ps,21.68,N/A,N/A
5871,创维HT-i 2024款 国创版,29.88万,插电式混合动力,中型SUV,前驱,176Ps,21.68,N/A,N/A
5871,创维HT-i 2023款 AIR,12.98万,插电式混合动力,中型SUV,前驱,176Ps,21.68,N/A,N/A
5871,创维HT-i 2023款 PLUS,15.98万,插电式混合动力,中型SUV,前驱,176Ps,32.76,N/A,N/A
5871,创维HT-i 2023款 改款 MAX,19.98万,插电式混合动力,中型SUV,前驱,176Ps,32.76,N/A,N/A
5871,创维HT-i 2023款 总裁版,29.98万,插电式混合动力,中型SUV,前驱,176Ps,32.76,N/A,N/A
5871,创维HT-i 2023款 智龙版,23.68万,插电式混合动力,中型SUV,前驱,176Ps,21.68,N/A,N/A
5871,创维HT-i 2023款 领航版,31.68万,插电式混合动力,中型SUV,前驱,176Ps,36.13,N/A,N/A
5871,创维HT-i 2022款 改款 智行版,15.98万,插电式混合动力,中型SUV,前驱,176Ps,21.68,N/A,N/A
5871,创维HT-i 2022款 智行Plus版,17.58万,插电式混合动力,中型SUV,前驱,176Ps,32.76,N/A,N/A
5872,帝豪L HiP 2024款 1.5TD-DHT Pro 龙腾版 100KM 超越型,8.98万,插电式混合动力,紧凑型车,前驱,136Ps,15.5,N/A,N/A
5872,帝豪L HiP 2024款 1.5TD-DHT Pro 龙腾版 100KM 卓越型,9.98万,插电式混合动力,紧凑型车,前驱,136Ps,15.5,N/A,N/A
5878,ZEEKR 009 2024款 七座过道版 两驱 108kWh,43.9万,纯电动,中大型MPV,前驱,422Ps,108,N/A,740km
5878,ZEEKR 009 2024款 七座过道版 四驱 108kWh,45.9万,纯电动,中大型MPV,双电机四驱,789Ps,108,N/A,702km
5878,ZEEKR 009 2024款 六座行政版 四驱 108kWh,46.9万,纯电动,中大型MPV,双电机四驱,789Ps,108,N/A,702km
5878,ZEEKR 009 2024款 七座过道版 两驱 140kWh,48.9万,纯电动,中大型MPV,前驱,340Ps,140,N/A,900km
5878,ZEEKR 009 2024款 七座过道版 四驱 140kWh,50.9万,纯电动,中大型MPV,双电机四驱,612Ps,140,N/A,850km
5878,ZEEKR 009 2024款 六座行政版 四驱 140kWh,51.9万,纯电动,中大型MPV,双电机四驱,612Ps,140,N/A,850km
5878,ZEEKR 009 2024款 光辉 四驱 108kWh,78.9万,纯电动,中大型MPV,双电机四驱,789Ps,108,N/A,702km
5886,锐胜王牌M7 2025款 1.6L舒适型 手动标轴 5座,6.18万,汽油,中大型MPV,N/A,N/A,N/A,N/A,N/A
